proposito	O
ringrazio	O
il	O
ministro	O
Bongiorno	O
e	O
il	O
sottosegretario	O
Spadafora	O
per	O
la	O
bella	O
iniziativa	O
della	O
direttiva	O
sul	O
linguaggio	O
da	O
adottare	O
nella	O
pubblica	O
amministrazione	O
.	O

C'	O
è	O
un	O
enorme	O
lavoro	O
culturale	O
da	O
fare	O
per	O
contrastare	B-STR
arginare	B-ONT
e	O
prevenire	O
la	O
violenza	O
sulle	O
donne	O
.	O

Di	O
tutto	O
questo	O
noi	O
siamo	O
consapevoli	O
e	O
con	O
la	O
Commissione	O
femminicidio	O
stiamo	O
lavorando	O
alacremente	O
per	O
aggredire	B-STR
il	O
fenomeno	O
sotto	O
ogni	O
aspetto	O
.	O

Ferma	O
restando	O
dunque	O
questa	O
consapevolezza	O
,	O
ossia	O
che	O
resta	O
necessario	O
accompagnare	O
il	O
testo	O
del	O
codice	O
rosso	O
a	O
profondi	O
e	O
coraggiosi	O
interventi	O
di	O
carattere	O
culturale	O
,	O
lavorativo	O
e	O
socioeconomico	O
su	O
cui	O
siamo	O
già	O
impegnati	O
,	O
è	O
oggi	O
però	O
possibile	O
affermare	O
che	O
il	O
provvedimento	O
che	O
ci	O
apprestiamo	O
a	O
votare	O
in	O
Aula	O
rappresenta	O
non	O
un	O
passo	O
in	O
avanti	O
,	O
ma	O
un	O
balzo	O
in	O
avanti	O
in	O
tema	O
di	O
contrasto	B-STR
alla	O
violenza	O
sulle	O
donne	O
.	O

Come	O
donna	O
,	O
come	O
esponente	O
politica	O
e	O
come	O
italiana	O
sono	O
particolarmente	O
orgogliosa	O
di	O
questo	O
articolato	O
provvedimento	O
che	O
pone	O
il	O
nostro	O
Paese	O
,	O
l'	O
Italia	O
,	O
all'	O
avanguardia	O
e	O
tra	O
i	O
Paesi	O
più	O
avanzati	O
al	O
mondo	O
in	O
tema	O
di	O
contrasto	B-STR
alla	O
violenza	O
contro	O
le	O
donne	O
.	O

Come	O
donna	O
,	O
come	O
esponente	O
politica	O
e	O
come	O
italiana	O
sono	O
particolarmente	O
orgogliosa	O
di	O
questo	O
articolato	O
provvedimento	O
che	O
pone	O
il	O
nostro	O
Paese	O
,	O
l'	O
Italia	O
,	O
all'	O
avanguardia	O
e	O
tra	O
i	O
Paesi	O
più	O
avanzati	O
al	O
mondo	O
in	O
tema	O
di	O
contrasto	B-STR
alla	O
violenza	O
contro	O
le	O
donne	O
.	O

E	O
spiace	O
sinceramente	O
che	O
le	O
opposizioni	O
,	O
il	O
Partito	O
Democratico	O
in	O
particolare	O
,	O
abbiano	O
perso	O
questa	O
occasione	O
per	O
dimostrare	O
di	O
essere	O
davvero	O
al	O
fianco	O
delle	O
donne	O
,	O
al	O
di	O
là	O
degli	O
steccati	O
politici	O
,	O
certificando	O
così	O
ancora	O
una	O
volta	O
la	O
distanza	O
che	O
li	O
separa	O
dal	O
mondo	O
reale	O
.	O

I	O
colleghi	O
dell'	O
opposizione	O
affermano	O
infatti	O
che	O
il	O
testo	O
fosse	O
ulteriormente	O
migliorabile	O
.	O

Certo	O
,	O
nessuna	O
legge	O
è	O
perfetta	O
ed	O
infatti	O
il	O
loro	O
contributo	O
è	O
stato	O
ampiamente	O
accolto	O
alla	O
Camera	O
dei	O
deputati	O
.	O

Ora	O
invece	O
è	O
urgente	O
che	O
il	O
provvedimento	O
entri	O
in	O
azione	O
subito	O
,	O
perché	O
le	O
donne	O
non	O
possono	O
più	O
aspettare	O
.	O

Non	O
possono	O
più	O
aspettare	O
perché	O
ora	O
,	O
finalmente	O
,	O
si	O
supera	O
l'	O
insopportabile	O
incongruenza	O
che	O
vedeva	O
una	O
donna	O
trovare	O
finalmente	O
il	O
coraggio	O
di	O
denunciare	O
e	O
poi	O
la	O
stessa	O
denuncia	O
restare	O
ferma	O
su	O
qualche	O
scrivania	O
per	O
non	O
si	O
sa	O
quanto	O
tempo	O
e	O
nel	O
frattempo	O
la	O
donna	O
rimaneva	O
sola	O
ed	O
esposta	O
a	O
seri	O
pericoli	O
,	O
anche	O
a	O
rischio	O
della	O
vita	O
.	O

Ora	O
,	O
finalmente	O
,	O
le	O
denunce	O
per	O
violenza	O
domestica	O
saranno	O
trattate	O
con	O
l'	O
urgenza	O
e	O
l'	O
attenzione	O
che	O
meritano	O
,	O
perché	O
il	O
magistrato	O
ha	O
l'	O
obbligo	O
di	O
audire	O
la	O
denunciante	O
entro	O
tre	O
giorni	O
.	O

Questo	O
è	O
il	O
cuore	O
del	O
provvedimento	O
:	O
stabilire	O
un	O
termine	O
certo	O
e	O
veloce	O
per	O
la	O
presa	O
in	O
carico	O
della	O
denuncia	O
di	O
violenza	O
domestica	O
.	O

«	O
Eppure	O
aveva	O
denunciato	O
»	O
,	O
leggiamo	O
sui	O
giornali	O
:	O
questo	O
non	O
può	O
e	O
non	O
deve	O
più	O
avvenire	O
.	O

Una	O
donna	O
che	O
trova	O
il	O
coraggio	O
di	O
denunciare	O
,	O
spesso	O
arriva	O
a	O
tale	O
decisione	O
attraverso	O
un	O
percorso	O
interiore	O
travagliato	O
e	O
doloroso	O
.	O

Lasciar	O
cadere	O
nel	O
vuoto	O
questo	O
atto	O
di	O
coraggio	O
è	O
inammissibile	O
.	O

Ma	O
in	O
questo	O
provvedimento	O
c'	O
è	O
anche	O
molto	O
di	O
più	O
:	O
c'	O
è	O
la	O
volontà	O
del	O
legislatore	O
di	O
indagare	O
il	O
fenomeno	O
della	O
violenza	O
contro	O
le	O
donne	O
senza	O
paura	O
di	O
guardare	O
nelle	O
pieghe	O
più	O
ripugnanti	O
del	O
limite	O
cui	O
la	O
violenza	O
si	B-ORI
può	I-ORI
spingere	I-ORI
.	O

Sono	O
solo	O
di	O
ieri	O
le	O
notizie	O
di	O
un	O
uomo	O
che	O
dopo	O
aver	O
ammazzato	O
l'	O
ex	O
moglie	O
a	O
colpi	O
di	O
pistola	O
ha	O
dichiarato	O
alla	O
polizia	O
:	O
«	O
non	O
sono	O
pentito	O
,	O
mi	O
dispiace	O
solo	O
di	O
aver	O
ferito	O
anche	O
la	O
bimba	O
»	O
.	O

O	O
di	O
un	O
altro	O
,	O
che	O
ha	O
cercato	O
di	O
uccidere	O
moglie	O
e	O
figlia	O
a	O
martellate	O
.	O

Questo	O
provvedimento	O
,	O
come	O
dicevo	O
,	O
indaga	O
senza	O
paure	O
anche	O
nelle	O
pieghe	B-ONT
più	O
ripugnanti	O
della	O
violenza	O
e	O
dell'	O
odio	O
verso	O
le	O
donne	O
e	O
inserisce	O
anche	O
tutta	O
una	O
nuova	O
serie	O
di	O
fattispecie	O
di	O
reato	O
che	O
prima	O
non	O
erano	O
neanche	O
contemplate	O
.	O

